catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,redshift,cosmic_time_gyr,survey,field,object_class,quality_flag,detection_evidence,source_key,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,lrd_status,halpha_absorption_fit_flag,source_caveat_tags,notes,n_samples,random_seed,z_seed,epsilon,merger_boost,reported_statistical_errors_sampled,statistical_error_model,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,seed_mass_short,log_mseed_assumption,mseed_assumption_msun,required_fedd_p5,required_fedd_p16,required_fedd_p50,required_fedd_p84,required_fedd_p95,prob_required_fedd_gt_1,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag,preferred_measurement_phenotype_tags,all_measurements_phenotype_tags,phenotype_evidence_measurement_ids,phenotype_evidence_source_keys
v5-blagn,physical_object,HZA-RUBIES-UDS-143683,RUBIESUDS143683_taylor24,HZA-RUBIES-UDS-143683,RUBIES-UDS-143683,1,RUBIESUDS143683_taylor24,True,only catalogue measurement in this release,4.226,1.4409010539259417,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.16,0.19,0.16,0.19,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.004215456382934,7.1241128841705095,7.311298160482249,7.469629248758439,7.572480750180326,seed1e2,2.0,100.0,0.4296553999059913,0.4399496363817736,0.4560211196045134,0.46961521994727284,0.4784459154597906,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-143683,RUBIESUDS143683_taylor24,HZA-RUBIES-UDS-143683,RUBIES-UDS-143683,1,RUBIESUDS143683_taylor24,True,only catalogue measurement in this release,4.226,1.4409010539259417,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.16,0.19,0.16,0.19,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.004215456382934,7.1241128841705095,7.311298160482249,7.469629248758439,7.572480750180326,seed1e4,4.0,10000.0,0.25793801337421796,0.26823224985000027,0.28430373307274015,0.2978978334154996,0.3067285289280173,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-143683,RUBIESUDS143683_taylor24,HZA-RUBIES-UDS-143683,RUBIES-UDS-143683,1,RUBIESUDS143683_taylor24,True,only catalogue measurement in this release,4.226,1.4409010539259417,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.16,0.19,0.16,0.19,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.004215456382934,7.1241128841705095,7.311298160482249,7.469629248758439,7.572480750180326,seed1e5,5.0,100000.0,0.17207932010833132,0.1823735565841136,0.1984450398068535,0.21203914014961295,0.22086983566213064,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.843539956244118,6.930979585613394,7.059394531788357,7.169187281201098,7.242373530376243,seed1e2,2.0,100.0,0.3996706079772094,0.4068857956595711,0.41748211159270265,0.4265417942433453,0.4325808468717216,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.843539956244118,6.930979585613394,7.059394531788357,7.169187281201098,7.242373530376243,seed1e4,4.0,10000.0,0.23463816823777114,0.24185335592013296,0.2524496718532644,0.2615093545039071,0.2675484071322834,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,baseline,reported MBH,none,all_sources,0.0,6.843539956244118,6.930979585613394,7.059394531788357,7.169187281201098,7.242373530376243,seed1e5,5.0,100000.0,0.152121948368052,0.15933713605041389,0.16993345198354531,0.178993134634188,0.18503218726256432,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.5435399562441185,6.630979585613394,6.759394531788358,6.869187281201098,6.942373530376243,seed1e2,2.0,100.0,0.3749157420162937,0.3821309296986554,0.39272724563178696,0.40178692828242957,0.40782598091080596,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.5435399562441185,6.630979585613394,6.759394531788358,6.869187281201098,6.942373530376243,seed1e4,4.0,10000.0,0.2098833022768554,0.21709848995921724,0.22769480589234867,0.2367544885429914,0.24279354117136773,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.5435399562441185,6.630979585613394,6.759394531788358,6.869187281201098,6.942373530376243,seed1e5,5.0,100000.0,0.12736708240713632,0.13458227008949816,0.14517858602262956,0.15423826867327226,0.1602773213016486,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.143539956244118,7.230979585613394,7.359394531788357,7.469187281201098,7.542373530376243,seed1e2,2.0,100.0,0.42442547393812496,0.4316406616204869,0.44223697755361835,0.45129666020426107,0.45733571283263735,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.143539956244118,7.230979585613394,7.359394531788357,7.469187281201098,7.542373530376243,seed1e4,4.0,10000.0,0.2593930341986868,0.26660822188104866,0.27720453781418014,0.2862642204648228,0.2923032730931991,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.143539956244118,7.230979585613394,7.359394531788357,7.469187281201098,7.542373530376243,seed1e5,5.0,100000.0,0.17687681432896774,0.1840920020113296,0.194688317944461,0.2037480005951037,0.20978705322348,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.343539956244118,6.430979585613394,6.559394531788357,6.669187281201098,6.742373530376243,seed1e2,2.0,100.0,0.35841249804234976,0.3656276857247116,0.3762240016578431,0.3852836843084857,0.39132273693686204,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.343539956244118,6.430979585613394,6.559394531788357,6.669187281201098,6.742373530376243,seed1e4,4.0,10000.0,0.1933800583029116,0.2005952459852734,0.21119156191840488,0.22025124456904754,0.22629029719742386,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.343539956244118,6.430979585613394,6.559394531788357,6.669187281201098,6.742373530376243,seed1e5,5.0,100000.0,0.11086383843319247,0.11807902611555432,0.12867534204868575,0.13773502469932844,0.14377407732770478,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.343539956244118,7.430979585613394,7.559394531788357,7.669187281201098,7.742373530376243,seed1e2,2.0,100.0,0.44092871791206883,0.44814390559443074,0.4587402215275621,0.46779990417820483,0.4738389568065812,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.343539956244118,7.430979585613394,7.559394531788357,7.669187281201098,7.742373530376243,seed1e4,4.0,10000.0,0.27589627817263074,0.28311146585499253,0.29370778178812396,0.3027674644387667,0.30880651706714296,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-155916,RUBIESUDS155916_taylor24,HZA-RUBIES-UDS-155916,RUBIES-UDS-155916,1,RUBIESUDS155916_taylor24,True,only catalogue measurement in this release,4.098,1.49521733830908,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,False,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.11,0.13,0.11,0.13,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.343539956244118,7.430979585613394,7.559394531788357,7.669187281201098,7.742373530376243,seed1e5,5.0,100000.0,0.1933800583029116,0.2005952459852734,0.21119156191840488,0.22025124456904754,0.22629029719742386,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True,,,,
v5-blagn,physical_object,HZA-RUBIES-UDS-172350,RUBIESUDS172350_taylor24,HZA-RUBIES-UDS-172350,RUBIES-UDS-172350,1,RUBIESUDS172350_taylor24,True,only catalogue measurement in this release,5.58,1.0211632419950871,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,True,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.04,0.04,0.04,0.04,symmetric_reported,False,baseline,reported MBH,none,all_sources,0.0,7.614120917661207,7.640281055952468,7.680402958877401,7.719914131803526,7.745539020577838,seed1e2,2.0,100.0,0.7016556615144763,0.7049251687814684,0.7099396244283804,0.7148777507322652,0.7180803622448909,0.0,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True,lrd,lrd,RUBIESUDS172350_taylor24,taylor24_ceers_rubies_blagn
