rank_growth_pressure,rank_followup_priority,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,redshift,source_key,survey,field,lrd_status,log_mbh_msun,physical_growth_pressure_tier,physical_pressure_score_0_100,measurement_confidence_tier,measurement_confidence_score_0_100,followup_priority_category,catalogue_release,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,cosmic_time_gyr,object_class,quality_flag,detection_evidence,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,halpha_absorption_fit_flag,source_caveat_tags,notes,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,reported_statistical_errors_applied,systematic_combined_with_statistical_error,z_seed,epsilon,merger_boost,delta_t_z30_gyr,log_mbh_err_plus_reported,log_mbh_err_minus_reported,mstar_diagnostic_status,lbol_diagnostic_status,edd_ratio_diagnostic_status,log_mstar_msun,log_lbol_erg_s,edd_ratio_reported,log_mbh_mstar_ratio,edd_ratio_consistency_flag,edd_ratio_log_residual_dex,req_fedd_seed1e2_z30_eps0p1_b1,req_fedd_seed1e4_z30_eps0p1_b1,req_fedd_seed1e5_z30_eps0p1_b1,req_log_mseed_fedd0p3_z30_eps0p1_b1,req_log_mseed_fedd1_z30_eps0p1_b1,req_fedd_seed1e2_mbh_minus0p3,req_log_mseed_fedd0p3_mbh_minus0p3,req_fedd_seed1e2_mbh_plus0p3,req_log_mseed_fedd0p3_mbh_plus0p3,req_fedd_seed1e2_taylor_virial_minus0p5,req_log_mseed_fedd0p3_taylor_virial_minus0p5,req_fedd_seed1e2_taylor_virial_plus0p5,req_log_mseed_fedd0p3_taylor_virial_plus0p5,growth_pressure_robustness_0p3,taylor_virial_sensitivity_label,missing_diagnostics_penalized_flag,diagnostic_availability_note,ranking_note,req_fedd_seed1e2_matthee_virial_minus_0p5dex,req_log_mseed_fedd0p3_matthee_virial_minus_0p5dex,req_fedd_seed1e2_matthee_virial_plus_0p5dex,req_log_mseed_fedd0p3_matthee_virial_plus_0p5dex,req_fedd_seed1e2_aspire_virial_minus_0p5dex,req_log_mseed_fedd0p3_aspire_virial_minus_0p5dex,req_fedd_seed1e2_aspire_virial_plus_0p5dex,req_log_mseed_fedd0p3_aspire_virial_plus_0p5dex,source_virial_sensitivity_note,input_catalogue_release,detection_confidence_tier,detection_confidence_score_0_100,mass_measurement_reliability_tier,mass_measurement_reliability_score_0_100,evidence_status,evidence_status_basis,spectroscopic_type,selection_channels,phenotype_tags,lensing_status,growth_ranking_eligible_flag
68,72,measurement,J0109M3047BHAE1_lin24,J0109M3047BHAE1_lin24,HZA-J0109M3047-BHAE-1,J0109M3047-BHAE-1,4.36,lin24_aspire_blagn,ASPIRE,J0109M3047,lrd,7.86,low,18.667968732616654,high,90,F_context,v5-blagn,1,J0109M3047BHAE1_lin24,True,only catalogue measurement in this release,1.3874613235022395,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2874757933331151,0.11,0.11,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,45.0,,,not_evaluable,,0.5240156247913998,0.34517070165440333,0.2557482400859051,4.505138204228501,-3.3228726525716654,0.49718888632085034,4.205138204228501,0.5508423632619494,4.8051382042285,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,0.4793043940071508,4.005138204228501,0.5687268555756488,5.0051382042284995,ASPIRE statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
69,73,measurement,RUBIESEGS46985_taylor24,RUBIESEGS46985_taylor24,HZA-RUBIES-EGS-46985,RUBIES-EGS-46985,4.963,taylor24_ceers_rubies_blagn,RUBIES,EGS,non_lrd,6.9,low,18.40072497695864,high,90,F_context,v5-blagn,1,RUBIESEGS46985_taylor24,True,only catalogue measurement in this release,1.1831727889131478,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.0831872587440234,0.21,0.2,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.5208086997235036,0.30823372024452267,0.20194623050503213,4.077466503957366,-2.508444986808783,0.48892245280165664,3.7774665039573656,0.5526949466453509,4.377466503957365,0.4676649548537586,3.5774665039573654,0.573952444593249,4.577466503957366,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
70,74,measurement,GS8083_juodzbalis25,GS8083_juodzbalis25,HZA-GS-8083,GS-8083,4.753,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,7.1,low,17.61009069975248,high,90,F_context,v5-blagn,1,GS8083_juodzbalis25,True,only catalogue measurement in this release,1.2483035089057362,broad-line-agn,robust,individual_robust,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.1483179787366118,0.31,0.31,available,available,available,8.27,44.03,0.07,-1.17,consistent,0.0154685851318205,0.5113210883970297,0.31080301451584164,0.21054397757524754,4.107751030186363,-2.8741632327121227,0.4812433773148516,3.8077510301863633,0.541398799479208,4.407751030186363,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True
71,75,measurement,CEERS01244_harikane23,CEERS01244_harikane23,HZA-CEERS-1244,CEERS-01244,4.478,harikane23_nirspec_blagn,CEERS,EGS,not_reported_by_source,7.50514998,low,17.488612633922074,high,90,F_context,v5-blagn,1,CEERS01244_harikane23,False,prior-release preferred measurement retained for longitudinal reproducibility,1.3430711764202312,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,,,virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2430856462511068,0.03891807,0.02802872,available,available,available,8.63,45.2787536,0.46,-1.1248500200000011,consistent,-0.0104752432008654,0.5098633516070649,0.3246319397620183,0.23201623383949502,4.26595855980004,-3.292154753999868,0.4820786398303079,3.9659585598000398,0.5376480633838218,4.565958559800039,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,"Harikane statistical errors are propagated; no numeric virial-calibration systematic is published, so no source-specific scenario is inferred",v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
72,76,measurement,RUBIESEGS29489_taylor24,RUBIESEGS29489_taylor24,HZA-RUBIES-EGS-29489,RUBIES-EGS-29489,4.543,taylor24_ceers_rubies_blagn,RUBIES,EGS,lrd,7.39,low,17.39989447463301,high,90,F_context,v5-blagn,1,RUBIESEGS29489_taylor24,True,only catalogue measurement in this release,1.319616479433939,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2196309492648143,0.08,0.09,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.5087987336955961,0.3200051404875827,0.225608343883576,4.2119260526551985,-3.2035798244826728,0.48047969471439417,3.9119260526551987,0.5371177726767982,4.511926052655198,0.46160033539359274,3.7119260526551985,0.5559971319975996,4.7119260526551985,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
73,77,measurement,RUBIESEGS45599_taylor24,RUBIESEGS45599_taylor24,HZA-RUBIES-EGS-45599,RUBIES-EGS-45599,4.862,taylor24_ceers_rubies_blagn,RUBIES,EGS,non_lrd,6.86,low,16.863727283703348,high,90,F_context,v5-blagn,1,RUBIESEGS45599_taylor24,True,only catalogue measurement in this release,1.2137742718438405,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.113788741674716,0.13,0.13,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.5023647274044402,0.2956302716824483,0.19226304382145243,3.957726172908227,-2.814246090305912,0.47135455904614143,3.657726172908227,0.5333748957627389,4.257726172908226,0.4506811134739422,3.457726172908227,0.5540483413349382,4.457726172908227,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
74,78,measurement,GN20621_juodzbalis25,GN20621_juodzbalis25,HZA-GN-20621,GN-20621,4.682,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,7.05,low,16.350466077351758,high,90,F_context,v5-blagn,1,GN20621_juodzbalis25,True,only catalogue measurement in this release,1.2716827949057186,broad-line-agn,robust,individual_robust,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.1716972647365942,0.35,0.34,available,available,available,8.41,44.17,0.11,-1.3600000000000003,consistent,0.0217632302757838,0.4962055929282211,0.29968852642199495,0.20142999316888183,3.9968300607825813,-3.1272331307247283,0.4667280329522872,3.6968300607825815,0.5256831529041549,4.296830060782581,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True
75,79,measurement,RUBIESEGS17146_taylor24,RUBIESEGS17146_taylor24,HZA-RUBIES-EGS-17146,RUBIES-EGS-17146,5.0,taylor24_ceers_rubies_blagn,RUBIES,EGS,non_lrd,6.6,low,16.1573536518406,high,90,F_context,v5-blagn,1,RUBIESEGS17146_taylor24,True,only catalogue measurement in this release,1.1722819008829126,broad-line-agn,robust,individual_robust,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.0722963707137882,0.25,0.15,unavailable_not_published_in_taylor_table1:mstar,unavailable_not_published_in_taylor_table1:lbol,unavailable_not_published_in_taylor_table1:edd_ratio,,,,,not_evaluable,,0.4938882438220872,0.27915422476900575,0.17178721524246504,3.8058456194047086,-2.713847935317638,0.46167814096412485,3.5058456194047087,0.5260983466800493,4.105845619404708,0.44020473905881674,3.3058456194047086,0.5475717485853574,4.305845619404709,lower_across_0p3_scenarios,lower_across_taylor_0p5_scenarios,False,unavailable_not_published_in_taylor_table1:mstar;unavailable_not_published_in_taylor_table1:lbol;unavailable_not_published_in_taylor_table1:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
76,80,measurement,J010016221_matthee23,J010016221_matthee23,HZA-J0100-16221,J0100-16221,4.349,matthee23_eiger_fresco_blagn,EIGER,J0100,lrd,7.53,low,16.07288387583596,high,90,F_context,v5-blagn,1,J010016221_matthee23,True,only catalogue measurement in this release,1.3917233673463694,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 963:129 (2024); arXiv:2306.05448v3,https://doi.org/10.3847/1538-4357/ad2345,10.3847/1538-4357/ad2345,single-epoch-virial-halpha-reines2013,1.0,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.291737837177245,0.07,0.07,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,44.85125834871908,,,not_evaluable,,0.4928746065100315,0.31461977594582485,0.22549236066372144,4.164032311489689,-3.6898922950343715,0.46613638192540047,3.864032311489689,0.5196128310946624,4.464032311489689,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,0.44831089886897985,3.664032311489689,0.5374383141510832,4.66403231148969,,,,,Matthee statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,lrd,unknown,True
77,16,measurement,J1526M2050BHAE1_lin24,J1526M2050BHAE1_lin24,HZA-J1526M2050-BHAE-1,J1526M2050-BHAE-1,4.1573,lin24_aspire_blagn,ASPIRE,J1526M2050,lrd,7.85,low,15.977907217452895,robust_with_interpretive_caveat,70,C_interpretation_or_measurement_check,v5-blagn,1,J1526M2050BHAE1_lin24,True,only catalogue measurement in this release,1.4696384835006568,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 974:147 (2024); arXiv:2407.17570v1,https://doi.org/10.3847/1538-4357/ad6565,10.3847/1538-4357/ad6565,single-epoch-virial-halpha-reines2013,1.0,1.0,blueshifted_halpha_absorption_357_km_s;absorption_interpretation_uncertain;total_luminosity_reported_without_absorption;formal_mbh_errors_exclude_virial_systematic;nominal_mass_and_lbol_uncorrected_for_dust,Nominal source-table Halpha mass and luminosity are not dust corrected; formal MBH errors exclude the 0.5 dex estimator systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.3696529533315325,0.1,0.1,unavailable_in_source:mstar,available,unavailable_in_source:edd_ratio,,45.22,,,not_evaluable,,0.4917348866094347,0.32362039546091,0.23956314988664762,4.281003681473741,-4.046654395087533,0.46651771293715594,3.981003681473741,0.5169520602817135,4.581003681473741,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,unavailable_in_source:mstar;available;unavailable_in_source:edd_ratio,Observational-triage rank: low growth pressure; high detection confidence; robust_with_interpretive_caveat mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,0.44970626382230344,3.7810036814737407,0.5337635093965658,4.781003681473741,ASPIRE statistical errors and +/-0.5 dex calibration scenarios are separate,v5-blagn,high,90,robust_with_interpretive_caveat,70,probable_accreting_mbh,robust_broad_line_with_recorded_outflow_or_absorption_interpretive_caveat,type1_broad_line,broad_halpha,lrd,unknown,True
78,81,measurement,CEERS01665_harikane23,CEERS01665_harikane23,HZA-CEERS-01665,CEERS-01665,4.483,harikane23_nirspec_blagn,CEERS,EGS,not_reported_by_source,7.2787536,low,15.801314125009288,high,90,F_context,v5-blagn,1,CEERS01665_harikane23,True,only catalogue measurement in this release,1.3412424612273763,broad-line-agn,robust,individual_robust,Tables 1-3,The Astrophysical Journal 959:39 (2023); arXiv:2303.11946v3,https://doi.org/10.3847/1538-4357/ad029e,10.3847/1538-4357/ad029e,single-epoch-virial-halpha-greeneho2005,,,dust_extinction_corrected;virial_calibration_at_z0;source_does_not_state_numeric_virial_systematic,Extinction-corrected broad-Halpha Greene & Ho (2005) mass; source gives no numeric virial-calibration systematic.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.241256931058252,0.15261016,0.13262557,available,available,available,9.92,45.68124124,1.93,-2.6412464,consistent,-0.0165597858746597,0.48961576950011143,0.3041114604904575,0.21135930598563057,4.044327385303417,-3.502667115655276,0.46179012314866336,3.7443273853034174,0.5174414158515594,4.344327385303417,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,"Harikane statistical errors are propagated; no numeric virial-calibration systematic is published, so no source-specific scenario is inferred",v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_halpha,,unknown,True
79,82,measurement,GN53757_juodzbalis25,GN53757_juodzbalis25,HZA-GN-53757,GN-53757,4.447,juodzbalis25_jades_blagn,JADES,,not_reported_by_source,7.33,low,15.761974034056184,high,90,F_context,v5-blagn,1,GN53757_juodzbalis25,True,only catalogue measurement in this release,1.354502233183852,broad-line-agn,robust,individual_robust,"Table 2 (BH/Lbol/lambda_Edd), Table 5 (Mstar)",,,,single-epoch-virial-halpha,,,,Robust sample; Mstar uses BEAGLE value.,baseline,reported MBH,none,all_sources,0.0,False,False,30.0,0.1,1.0,1.2545167030147277,0.31,0.31,available,available,available,10.38,44.29,0.07,-3.0500000000000007,consistent,-0.0145314148681805,0.48914368840867417,0.3056000905067327,0.2138282915557619,4.06102191055146,-3.5665936314951363,0.461612148723383,3.76102191055146,0.5166752280939654,4.361021910551459,,,,,lower_across_0p3_scenarios,not_applicable_non_taylor_source,False,available;available;available,Observational-triage rank: low growth pressure; high detection confidence; high mass/line-model reliability. This is not evidence for a unique seed channel.,,,,,,,,,not_applicable_or_recorded_in_source_specific_columns,v5-blagn,high,90,high,90,secure_accreting_mbh,published_blagn_with_robust_detection_and_no_recorded_alternative_interpretation,type1_broad_line,broad_balmer_line,,unknown,True
