measurement_id,object_id,redshift,quality_flag,interpretation_variant,growth_config,seed_model,delta_t_gyr,log_mbh_eval,log_mstar_eval,log_mbh_mstar_ratio_eval,required_fedd,model_name,required_log_mseed,model_log_mseed_min,model_log_mseed_max,is_feasible
GS10013704_juodzbalis25,GS-10013704,5.919,robust,mstar_agn_20pct,subeddington_eps0p1,heavy_dcbh,0.8345862392935047,7.44,8.803089986991944,-1.3630899869919437,0.33659239527250606,heavy_dcbh,5.265262809614665,4.0,6.0,True
GS10013704_juodzbalis25,GS-10013704,5.919,robust,mstar_agn_20pct,subeddington_eps0p1,pbh,0.8345862392935047,7.44,8.803089986991944,-1.3630899869919437,0.4745400982530413,pbh,5.265262809614665,2.0,6.0,True
GS10013704_juodzbalis25,GS-10013704,5.919,robust,mstar_agn_20pct,supercritical_eps0p05,light_popiii,0.8345862392935047,7.44,8.803089986991944,-1.3630899869919437,0.38814127375470603,light_popiii,-23.167412309126945,1.0,2.0,False
GS10013704_juodzbalis25,GS-10013704,5.919,robust,mstar_agn_20pct,supercritical_eps0p05,intermediate_cluster,0.8345862392935047,7.44,8.803089986991944,-1.3630899869919437,0.25745397619419896,intermediate_cluster,-23.167412309126945,3.0,4.0,False
GS10013704_juodzbalis25,GS-10013704,5.919,robust,mstar_agn_20pct,supercritical_eps0p05,heavy_dcbh,0.8345862392935047,7.44,8.803089986991944,-1.3630899869919437,0.15943850302381865,heavy_dcbh,-23.167412309126945,4.0,6.0,False
GS10013704_juodzbalis25,GS-10013704,5.919,robust,mstar_agn_20pct,supercritical_eps0p05,pbh,0.8345862392935047,7.44,8.803089986991944,-1.3630899869919437,0.22478215180407218,pbh,-23.167412309126945,2.0,6.0,False
GS10013704_juodzbalis25,GS-10013704,5.919,robust,mstar_agn_20pct,merger_boost_x2,light_popiii,0.8345862392935047,7.44,8.803089986991944,-1.3630899869919437,0.7778829592742927,light_popiii,-0.11015396361509916,1.0,2.0,False
GS10013704_juodzbalis25,GS-10013704,5.919,robust,mstar_agn_20pct,merger_boost_x2,intermediate_cluster,0.8345862392935047,7.44,8.803089986991944,-1.3630899869919437,0.5019875533132222,intermediate_cluster,-0.11015396361509916,3.0,4.0,False
GS10013704_juodzbalis25,GS-10013704,5.919,robust,mstar_agn_20pct,merger_boost_x2,heavy_dcbh,0.8345862392935047,7.44,8.803089986991944,-1.3630899869919437,0.29506599884241935,heavy_dcbh,-0.11015396361509916,4.0,6.0,False
GS10013704_juodzbalis25,GS-10013704,5.919,robust,mstar_agn_20pct,merger_boost_x2,pbh,0.8345862392935047,7.44,8.803089986991944,-1.3630899869919437,0.4330137018229546,pbh,-0.11015396361509916,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,eddington_eps0p1,light_popiii,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.8934129846730218,light_popiii,0.7949181717870504,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,eddington_eps0p1,intermediate_cluster,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.5910735651559247,intermediate_cluster,0.7949181717870504,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,eddington_eps0p1,heavy_dcbh,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.3643190005181019,heavy_dcbh,0.7949181717870504,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,eddington_eps0p1,pbh,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.5154887102766504,pbh,0.7949181717870504,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,subeddington_eps0p1,light_popiii,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.8934129846730218,light_popiii,5.425475451536116,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,subeddington_eps0p1,intermediate_cluster,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.5910735651559247,intermediate_cluster,5.425475451536116,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,subeddington_eps0p1,heavy_dcbh,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.3643190005181019,heavy_dcbh,5.425475451536116,4.0,6.0,True
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,subeddington_eps0p1,pbh,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.5154887102766504,pbh,5.425475451536116,2.0,6.0,True
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,supercritical_eps0p05,light_popiii,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.42319562431879976,light_popiii,-20.520345496899118,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,supercritical_eps0p05,intermediate_cluster,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.27998221507385906,intermediate_cluster,-20.520345496899118,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,supercritical_eps0p05,heavy_dcbh,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.17257215814015353,heavy_dcbh,-20.520345496899118,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,supercritical_eps0p05,pbh,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.24417886276262388,pbh,-20.520345496899118,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,merger_boost_x2,light_popiii,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.8479063675998806,light_popiii,0.4938881761230692,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,merger_boost_x2,intermediate_cluster,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.5455669480827835,intermediate_cluster,0.4938881761230692,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,merger_boost_x2,heavy_dcbh,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.31881238344496077,heavy_dcbh,0.4938881761230692,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,baseline,merger_boost_x2,pbh,0.7615894403289469,7.41,8.4,-0.9900000000000002,0.46998209320350925,pbh,0.4938881761230692,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,eddington_eps0p1,light_popiii,0.7615894403289469,7.11,8.4,-1.29,0.8480620717454571,light_popiii,0.49491817178705055,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,eddington_eps0p1,intermediate_cluster,0.7615894403289469,7.11,8.4,-1.29,0.5457226522283601,intermediate_cluster,0.49491817178705055,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,eddington_eps0p1,heavy_dcbh,0.7615894403289469,7.11,8.4,-1.29,0.3189680875905374,heavy_dcbh,0.49491817178705055,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,eddington_eps0p1,pbh,0.7615894403289469,7.11,8.4,-1.29,0.4701377973490859,pbh,0.49491817178705055,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,subeddington_eps0p1,light_popiii,0.7615894403289469,7.11,8.4,-1.29,0.8480620717454571,light_popiii,5.125475451536116,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,subeddington_eps0p1,intermediate_cluster,0.7615894403289469,7.11,8.4,-1.29,0.5457226522283601,intermediate_cluster,5.125475451536116,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,subeddington_eps0p1,heavy_dcbh,0.7615894403289469,7.11,8.4,-1.29,0.3189680875905374,heavy_dcbh,5.125475451536116,4.0,6.0,True
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,subeddington_eps0p1,pbh,0.7615894403289469,7.11,8.4,-1.29,0.4701377973490859,pbh,5.125475451536116,2.0,6.0,True
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,supercritical_eps0p05,light_popiii,0.7615894403289469,7.11,8.4,-1.29,0.40171361293205865,light_popiii,-20.82034549689912,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,supercritical_eps0p05,intermediate_cluster,0.7615894403289469,7.11,8.4,-1.29,0.25850020368711796,intermediate_cluster,-20.82034549689912,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,supercritical_eps0p05,heavy_dcbh,0.7615894403289469,7.11,8.4,-1.29,0.15109014675341245,heavy_dcbh,-20.82034549689912,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,supercritical_eps0p05,pbh,0.7615894403289469,7.11,8.4,-1.29,0.2226968513758828,pbh,-20.82034549689912,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,merger_boost_x2,light_popiii,0.7615894403289469,7.11,8.4,-1.29,0.8025554546723159,light_popiii,0.19388817612306936,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,merger_boost_x2,intermediate_cluster,0.7615894403289469,7.11,8.4,-1.29,0.500216035155219,intermediate_cluster,0.19388817612306936,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,merger_boost_x2,heavy_dcbh,0.7615894403289469,7.11,8.4,-1.29,0.2734614705173962,heavy_dcbh,0.19388817612306936,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_minus_0p3dex,merger_boost_x2,pbh,0.7615894403289469,7.11,8.4,-1.29,0.42463118027594476,pbh,0.19388817612306936,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,eddington_eps0p1,light_popiii,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.9387638976005861,light_popiii,1.0949181717870502,1.0,2.0,True
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,eddington_eps0p1,intermediate_cluster,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.6364244780834892,intermediate_cluster,1.0949181717870502,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,eddington_eps0p1,heavy_dcbh,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.40966991344566644,heavy_dcbh,1.0949181717870502,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,eddington_eps0p1,pbh,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.5608396232042149,pbh,1.0949181717870502,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,subeddington_eps0p1,light_popiii,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.9387638976005861,light_popiii,5.7254754515361155,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,subeddington_eps0p1,intermediate_cluster,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.6364244780834892,intermediate_cluster,5.7254754515361155,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,subeddington_eps0p1,heavy_dcbh,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.40966991344566644,heavy_dcbh,5.7254754515361155,4.0,6.0,True
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,subeddington_eps0p1,pbh,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.5608396232042149,pbh,5.7254754515361155,2.0,6.0,True
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,supercritical_eps0p05,light_popiii,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.4446776357055408,light_popiii,-20.220345496899117,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,supercritical_eps0p05,intermediate_cluster,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.3014642264606001,intermediate_cluster,-20.220345496899117,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,supercritical_eps0p05,heavy_dcbh,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.1940541695268946,heavy_dcbh,-20.220345496899117,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,supercritical_eps0p05,pbh,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.26566087414936496,pbh,-20.220345496899117,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,merger_boost_x2,light_popiii,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.893257280527445,light_popiii,0.793888176123069,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,merger_boost_x2,intermediate_cluster,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.590917861010348,intermediate_cluster,0.793888176123069,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,merger_boost_x2,heavy_dcbh,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.3641632963725253,heavy_dcbh,0.793888176123069,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mbh_plus_0p3dex,merger_boost_x2,pbh,0.7615894403289469,7.71,8.4,-0.6900000000000004,0.5153330061310738,pbh,0.793888176123069,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,eddington_eps0p1,light_popiii,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.8934129846730218,light_popiii,0.7949181717870504,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,eddington_eps0p1,intermediate_cluster,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.5910735651559247,intermediate_cluster,0.7949181717870504,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,eddington_eps0p1,heavy_dcbh,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.3643190005181019,heavy_dcbh,0.7949181717870504,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,eddington_eps0p1,pbh,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.5154887102766504,pbh,0.7949181717870504,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,subeddington_eps0p1,light_popiii,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.8934129846730218,light_popiii,5.425475451536116,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,subeddington_eps0p1,intermediate_cluster,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.5910735651559247,intermediate_cluster,5.425475451536116,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,subeddington_eps0p1,heavy_dcbh,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.3643190005181019,heavy_dcbh,5.425475451536116,4.0,6.0,True
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,subeddington_eps0p1,pbh,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.5154887102766504,pbh,5.425475451536116,2.0,6.0,True
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,supercritical_eps0p05,light_popiii,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.42319562431879976,light_popiii,-20.520345496899118,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,supercritical_eps0p05,intermediate_cluster,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.27998221507385906,intermediate_cluster,-20.520345496899118,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,supercritical_eps0p05,heavy_dcbh,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.17257215814015353,heavy_dcbh,-20.520345496899118,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,supercritical_eps0p05,pbh,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.24417886276262388,pbh,-20.520345496899118,2.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,merger_boost_x2,light_popiii,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.8479063675998806,light_popiii,0.4938881761230692,1.0,2.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,merger_boost_x2,intermediate_cluster,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.5455669480827835,intermediate_cluster,0.4938881761230692,3.0,4.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,merger_boost_x2,heavy_dcbh,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.31881238344496077,heavy_dcbh,0.4938881761230692,4.0,6.0,False
GS210600_juodzbalis25,GS-210600,6.306,robust,mstar_agn_20pct,merger_boost_x2,pbh,0.7615894403289469,7.41,8.303089986991944,-0.893089986991944,0.46998209320350925,pbh,0.4938881761230692,2.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,eddington_eps0p1,light_popiii,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.7644489557739647,light_popiii,-0.40425461676911034,1.0,2.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,eddington_eps0p1,intermediate_cluster,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.5170544717047204,intermediate_cluster,-0.40425461676911034,3.0,4.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,eddington_eps0p1,heavy_dcbh,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.33150860865278725,heavy_dcbh,-0.40425461676911034,4.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,eddington_eps0p1,pbh,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.4552058506874094,pbh,-0.40425461676911034,2.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,subeddington_eps0p1,light_popiii,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.7644489557739647,light_popiii,5.254723614969267,1.0,2.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,subeddington_eps0p1,intermediate_cluster,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.5170544717047204,intermediate_cluster,5.254723614969267,3.0,4.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,subeddington_eps0p1,heavy_dcbh,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.33150860865278725,heavy_dcbh,5.254723614969267,4.0,6.0,True
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,subeddington_eps0p1,pbh,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.4552058506874094,pbh,5.254723614969267,2.0,6.0,True
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,supercritical_eps0p05,light_popiii,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.36210740010345693,light_popiii,-26.453519493025134,1.0,2.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,supercritical_eps0p05,intermediate_cluster,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.2449205392285518,intermediate_cluster,-26.453519493025134,3.0,4.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,supercritical_eps0p05,heavy_dcbh,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.1570303935723729,heavy_dcbh,-26.453519493025134,4.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,supercritical_eps0p05,pbh,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.2156238240098255,pbh,-26.453519493025134,2.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,merger_boost_x2,light_popiii,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.727212375540636,light_popiii,-0.7052846124330916,1.0,2.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,merger_boost_x2,intermediate_cluster,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.4798178914713917,intermediate_cluster,-0.7052846124330916,3.0,4.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,merger_boost_x2,heavy_dcbh,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.2942720284194585,heavy_dcbh,-0.7052846124330916,4.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,baseline,merger_boost_x2,pbh,0.9307342084270425,7.68,10.74,-3.0600000000000005,0.4179692704540806,pbh,-0.7052846124330916,2.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mbh_minus_0p3dex,eddington_eps0p1,light_popiii,0.9307342084270425,7.38,10.74,-3.3600000000000003,0.727339783163578,light_popiii,-0.7042546167691102,1.0,2.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mbh_minus_0p3dex,eddington_eps0p1,intermediate_cluster,0.9307342084270425,7.38,10.74,-3.3600000000000003,0.4799452990943338,intermediate_cluster,-0.7042546167691102,3.0,4.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mbh_minus_0p3dex,eddington_eps0p1,heavy_dcbh,0.9307342084270425,7.38,10.74,-3.3600000000000003,0.29439943604240065,heavy_dcbh,-0.7042546167691102,4.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mbh_minus_0p3dex,eddington_eps0p1,pbh,0.9307342084270425,7.38,10.74,-3.3600000000000003,0.4180966780770228,pbh,-0.7042546167691102,2.0,6.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mbh_minus_0p3dex,subeddington_eps0p1,light_popiii,0.9307342084270425,7.38,10.74,-3.3600000000000003,0.727339783163578,light_popiii,4.954723614969267,1.0,2.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mbh_minus_0p3dex,subeddington_eps0p1,intermediate_cluster,0.9307342084270425,7.38,10.74,-3.3600000000000003,0.4799452990943338,intermediate_cluster,4.954723614969267,3.0,4.0,False
GS204851_juodzbalis25,GS-204851,5.48,robust,mbh_minus_0p3dex,subeddington_eps0p1,heavy_dcbh,0.9307342084270425,7.38,10.74,-3.3600000000000003,0.29439943604240065,heavy_dcbh,4.954723614969267,4.0,6.0,True
GS204851_juodzbalis25,GS-204851,5.48,robust,mbh_minus_0p3dex,subeddington_eps0p1,pbh,0.9307342084270425,7.38,10.74,-3.3600000000000003,0.4180966780770228,pbh,4.954723614969267,2.0,6.0,True
