catalogue_release,catalogue_view,ranking_id,measurement_id,physical_object_id,object_id,n_measurements,available_measurement_ids,preferred_measurement_flag,preferred_measurement_reason,redshift,cosmic_time_gyr,survey,field,object_class,quality_flag,detection_evidence,source_key,source_table,source_paper_version,source_url,source_doi,mbh_method,lrd_flag,lrd_status,halpha_absorption_fit_flag,source_caveat_tags,notes,n_samples,random_seed,z_seed,epsilon,merger_boost,reported_statistical_errors_sampled,statistical_error_model,log_mbh_err_plus_reported,log_mbh_err_minus_reported,log_mbh_sigma_plus_used,log_mbh_sigma_minus_used,mbh_uncertainty_mode,systematic_combined_with_statistical_error,scenario,scenario_label,scenario_kind,scenario_scope,mbh_delta_dex,log_mbh_sample_p5,log_mbh_sample_p16,log_mbh_sample_p50,log_mbh_sample_p84,log_mbh_sample_p95,seed_mass_short,log_mseed_assumption,mseed_assumption_msun,required_fedd_p5,required_fedd_p16,required_fedd_p50,required_fedd_p84,required_fedd_p95,prob_required_fedd_gt_1
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.437353120086924,6.616505510998755,6.874585470587389,7.095650304414849,7.2384494010019695,seed1e2,2.0,100.0,0.5670940053694559,0.5899896920962574,0.6229723270202587,0.6512244265644781,0.6694741600103353,0.0
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.437353120086924,6.616505510998755,6.874585470587389,7.095650304414849,7.2384494010019695,seed1e4,4.0,10000.0,0.31149388069046846,0.3343895674172698,0.3673722023412712,0.3956243018854905,0.4138740353313479,0.0
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,mbh_minus_0p3dex,MBH -0.3 dex,global_comparison,all_sources,-0.3,6.437353120086924,6.616505510998755,6.874585470587389,7.095650304414849,7.2384494010019695,seed1e5,5.0,100000.0,0.1836938183509747,0.2065895050777761,0.23957214000177754,0.26782423954599677,0.2860739729918542,0.0
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.037353120086924,7.216505510998755,7.474585470587389,7.6956503044148485,7.838449401001969,seed1e2,2.0,100.0,0.6437740427731522,0.6666697294999535,0.699652364423955,0.7279044639681742,0.7461541974140316,0.0
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.037353120086924,7.216505510998755,7.474585470587389,7.6956503044148485,7.838449401001969,seed1e4,4.0,10000.0,0.3881739180941646,0.4110696048209661,0.4440522397449675,0.4723043392891868,0.4905540727350441,0.0
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,mbh_plus_0p3dex,MBH +0.3 dex,global_comparison,all_sources,0.3,7.037353120086924,7.216505510998755,7.474585470587389,7.6956503044148485,7.838449401001969,seed1e5,5.0,100000.0,0.2603738557546709,0.2832695424814723,0.31625217740547373,0.344504276949693,0.3627540103955504,0.0
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.237353120086924,6.416505510998755,6.674585470587388,6.895650304414849,7.038449401001969,seed1e2,2.0,100.0,0.5415339929015571,0.5644296796283585,0.59741231455236,0.6256644140965792,0.6439141475424366,0.0
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.237353120086924,6.416505510998755,6.674585470587388,6.895650304414849,7.038449401001969,seed1e4,4.0,10000.0,0.2859338682225697,0.3088295549493711,0.3418121898733725,0.37006428941759173,0.3883140228634492,0.0
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,taylor_virial_minus_0p5dex,Taylor virial calibration sensitivity: MBH -0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,-0.5,6.237353120086924,6.416505510998755,6.674585470587388,6.895650304414849,7.038449401001969,seed1e5,5.0,100000.0,0.15813380588307593,0.18102949260987736,0.21401212753387872,0.242264227078098,0.2605139605239554,0.0
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.237353120086924,7.416505510998755,7.674585470587388,7.895650304414849,8.03844940100197,seed1e2,2.0,100.0,0.6693340552410508,0.6922297419678524,0.7252123768918537,0.753464476436073,0.7717142098819303,0.0
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.237353120086924,7.416505510998755,7.674585470587388,7.895650304414849,8.03844940100197,seed1e4,4.0,10000.0,0.4137339305620634,0.4366296172888648,0.46961225221286623,0.4978643517570855,0.5161140852029429,0.0
expanded-blagn-v1,measurement,RUBIESUDS19521_taylor24,RUBIESUDS19521_taylor24,HZA-RUBIES-UDS-19521,RUBIES-UDS-19521,1,RUBIESUDS19521_taylor24,True,only catalogue measurement in this release,5.669,1.0008399784546649,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,0.0,non_lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.22,0.26,0.22,0.26,asymmetric,False,taylor_virial_plus_0p5dex,Taylor virial calibration sensitivity: MBH +0.5 dex,taylor_virial_calibration_sensitivity,taylor24_ceers_rubies_blagn_only,0.5,7.237353120086924,7.416505510998755,7.674585470587388,7.895650304414849,8.03844940100197,seed1e5,5.0,100000.0,0.2859338682225697,0.3088295549493711,0.3418121898733725,0.37006428941759173,0.3883140228634492,0.0
expanded-blagn-v1,measurement,RUBIESUDS29813_taylor24,RUBIESUDS29813_taylor24,HZA-RUBIES-UDS-29813,RUBIES-UDS-29813,1,RUBIESUDS29813_taylor24,True,only catalogue measurement in this release,5.44,1.0545534639492895,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,baseline,reported MBH,none,all_sources,0.0,7.243061515290246,7.302095827016359,7.391529860898725,7.482331432522207,7.5383760242605655,seed1e2,2.0,100.0,0.6323591469781336,0.6394792021017859,0.6502657300133385,0.6612171949558437,0.6679766636595873,0.0
expanded-blagn-v1,measurement,RUBIESUDS29813_taylor24,RUBIESUDS29813_taylor24,HZA-RUBIES-UDS-29813,RUBIES-UDS-29813,1,RUBIESUDS29813_taylor24,True,only catalogue measurement in this release,5.44,1.0545534639492895,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,baseline,reported MBH,none,all_sources,0.0,7.243061515290246,7.302095827016359,7.391529860898725,7.482331432522207,7.5383760242605655,seed1e4,4.0,10000.0,0.3911416273537706,0.39826168247742283,0.40904821038897554,0.41999967533148075,0.4267591440352243,0.0
expanded-blagn-v1,measurement,RUBIESUDS29813_taylor24,RUBIESUDS29813_taylor24,HZA-RUBIES-UDS-29813,RUBIES-UDS-29813,1,RUBIESUDS29813_taylor24,True,only catalogue measurement in this release,5.44,1.0545534639492895,RUBIES,UDS,broad-line-agn,robust,individual_robust,taylor24_ceers_rubies_blagn,Table 1 (Sample of BLAGN),The Astrophysical Journal 986:165 (2025); arXiv:2409.06772v2,https://iopscience.iop.org/article/10.3847/1538-4357/add15b,10.3847/1538-4357/add15b,single-epoch-virial-halpha-reines2013,1.0,lrd,0.0,formal_mbh_errors_exclude_virial_systematic;nominal_mass_uncorrected_for_dust,Nominal Table 1 mass and Halpha flux are uncorrected for dust; formal MBH errors exclude the approximately 0.5 dex virial-calibration systematic.,10000,20260808,30.0,0.1,1.0,True,split-normal-in-log-mbh,0.09,0.09,0.09,0.09,symmetric_reported,False,baseline,reported MBH,none,all_sources,0.0,7.243061515290246,7.302095827016359,7.391529860898725,7.482331432522207,7.5383760242605655,seed1e5,5.0,100000.0,0.2705328675415891,0.27765292266524133,0.2884394505767941,0.29939091551929925,0.30615038422304275,0.0
