catalogue_release,observable_id,measurement_id,object_id,observable_name,value,err_plus,err_minus,censoring,unit,uncertainty_kind,source_location
v3-dataset-catalogue,MoMBHstar1_naidu26__log_mbh_context_high,MoMBHstar1_naidu26,MoM-BH*-1,log_mbh_context_high,8.3,,,upper_limit,log10(Msun),limit,Main text and Extended Data Tables 1 and 4
v3-dataset-catalogue,NX21958_zhuang25__log_mbh,NX21958_zhuang25,NX21958,log_mbh,6.94,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX21958_zhuang25__broad_line_fwhm,NX21958_zhuang25,NX21958,broad_line_fwhm,1190.0,285.0,285.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX21958_zhuang25__log_broad_line_luminosity,NX21958_zhuang25,NX21958,log_broad_line_luminosity,42.45,0.1,0.1,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX21958_zhuang25__f444w_mag,NX21958_zhuang25,NX21958,f444w_mag,25.47,0.03,0.03,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX5732_zhuang25__log_mbh,NX5732_zhuang25,NX5732,log_mbh,8.03,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX5732_zhuang25__broad_line_fwhm,NX5732_zhuang25,NX5732,broad_line_fwhm,2751.0,256.0,256.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX5732_zhuang25__log_broad_line_luminosity,NX5732_zhuang25,NX5732,log_broad_line_luminosity,43.17,0.02,0.02,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX5732_zhuang25__f444w_mag,NX5732_zhuang25,NX5732,f444w_mag,23.67,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX21246_zhuang25__log_mbh,NX21246_zhuang25,NX21246,log_mbh,8.07,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX21246_zhuang25__broad_line_fwhm,NX21246_zhuang25,NX21246,broad_line_fwhm,2999.0,354.0,354.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX21246_zhuang25__log_broad_line_luminosity,NX21246_zhuang25,NX21246,log_broad_line_luminosity,43.09,0.05,0.05,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX21246_zhuang25__f444w_mag,NX21246_zhuang25,NX21246,f444w_mag,22.49,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX15499_zhuang25__log_mbh,NX15499_zhuang25,NX15499,log_mbh,7.13,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX15499_zhuang25__broad_line_fwhm,NX15499_zhuang25,NX15499,broad_line_fwhm,791.0,54.0,54.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX15499_zhuang25__log_broad_line_luminosity,NX15499_zhuang25,NX15499,log_broad_line_luminosity,43.64,0.02,0.02,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX15499_zhuang25__f444w_mag,NX15499_zhuang25,NX15499,f444w_mag,22.21,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX23770_zhuang25__log_mbh,NX23770_zhuang25,NX23770,log_mbh,7.44,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX23770_zhuang25__broad_line_fwhm,NX23770_zhuang25,NX23770,broad_line_fwhm,1793.0,296.0,296.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX23770_zhuang25__log_broad_line_luminosity,NX23770_zhuang25,NX23770,log_broad_line_luminosity,42.74,0.05,0.05,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX23770_zhuang25__f444w_mag,NX23770_zhuang25,NX23770,f444w_mag,23.83,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX23192_zhuang25__log_mbh,NX23192_zhuang25,NX23192,log_mbh,8.37,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX23192_zhuang25__broad_line_fwhm,NX23192_zhuang25,NX23192,broad_line_fwhm,3447.0,158.0,158.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX23192_zhuang25__log_broad_line_luminosity,NX23192_zhuang25,NX23192,log_broad_line_luminosity,43.48,0.02,0.02,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX23192_zhuang25__f444w_mag,NX23192_zhuang25,NX23192,f444w_mag,23.43,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX26913_zhuang25__log_mbh,NX26913_zhuang25,NX26913,log_mbh,8.8,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX26913_zhuang25__broad_line_fwhm,NX26913_zhuang25,NX26913,broad_line_fwhm,3105.0,35.0,35.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX26913_zhuang25__log_broad_line_luminosity,NX26913_zhuang25,NX26913,log_broad_line_luminosity,44.58,0.01,0.01,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX26913_zhuang25__f444w_mag,NX26913_zhuang25,NX26913,f444w_mag,19.67,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX10835_zhuang25__log_mbh,NX10835_zhuang25,NX10835,log_mbh,7.78,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX10835_zhuang25__broad_line_fwhm,NX10835_zhuang25,NX10835,broad_line_fwhm,2250.0,472.0,472.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX10835_zhuang25__log_broad_line_luminosity,NX10835_zhuang25,NX10835,log_broad_line_luminosity,43.03,0.04,0.04,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX10835_zhuang25__f444w_mag,NX10835_zhuang25,NX10835,f444w_mag,25.08,0.02,0.02,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX26545_zhuang25__log_mbh,NX26545_zhuang25,NX26545,log_mbh,6.94,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX26545_zhuang25__broad_line_fwhm,NX26545_zhuang25,NX26545,broad_line_fwhm,1099.0,190.0,190.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX26545_zhuang25__log_broad_line_luminosity,NX26545_zhuang25,NX26545,log_broad_line_luminosity,42.61,0.08,0.08,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX26545_zhuang25__f444w_mag,NX26545_zhuang25,NX26545,f444w_mag,25.33,0.03,0.03,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX32030_zhuang25__log_mbh,NX32030_zhuang25,NX32030,log_mbh,6.28,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX32030_zhuang25__broad_line_fwhm,NX32030_zhuang25,NX32030,broad_line_fwhm,652.0,122.0,122.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX32030_zhuang25__log_broad_line_luminosity,NX32030_zhuang25,NX32030,log_broad_line_luminosity,42.19,0.16,0.16,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX32030_zhuang25__f444w_mag,NX32030_zhuang25,NX32030,f444w_mag,25.76,0.05,0.05,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX12300_zhuang25__log_mbh,NX12300_zhuang25,NX12300,log_mbh,6.59,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX12300_zhuang25__broad_line_fwhm,NX12300_zhuang25,NX12300,broad_line_fwhm,823.0,314.0,314.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX12300_zhuang25__log_broad_line_luminosity,NX12300_zhuang25,NX12300,log_broad_line_luminosity,42.42,0.13,0.13,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX12300_zhuang25__f444w_mag,NX12300_zhuang25,NX12300,f444w_mag,25.26,0.02,0.02,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX8933_zhuang25__f444w_mag,NX8933_zhuang25,NX8933,f444w_mag,23.21,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX12143_zhuang25__f444w_mag,NX12143_zhuang25,NX12143,f444w_mag,24.44,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX12349_zhuang25__log_mbh,NX12349_zhuang25,NX12349,log_mbh,7.56,,,detection,log10(Msun),not_published,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX12349_zhuang25__broad_line_fwhm,NX12349_zhuang25,NX12349,broad_line_fwhm,1673.0,173.0,173.0,detection,km/s,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX12349_zhuang25__log_broad_line_luminosity,NX12349_zhuang25,NX12349,log_broad_line_luminosity,43.13,0.03,0.03,detection,log10(erg/s),published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX12349_zhuang25__f444w_mag,NX12349_zhuang25,NX12349,f444w_mag,23.83,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,NX7680_zhuang25__f444w_mag,NX7680_zhuang25,NX7680,f444w_mag,24.93,0.02,0.02,detection,AB mag,published_asymmetric_or_symmetric,"Table 1, z>=4 subset"
v3-dataset-catalogue,COSMOS3D3878_lin25__log_mbh,COSMOS3D3878_lin25,COSMOS3D-3878,log_mbh,7.21,0.26,0.25,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D3878_lin25__broad_line_fwhm,COSMOS3D3878_lin25,COSMOS3D-3878,broad_line_fwhm,1299.0,176.0,171.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D3878_lin25__broad_line_luminosity,COSMOS3D3878_lin25,COSMOS3D-3878,broad_line_luminosity,17.74,1.83,2.63,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D3878_lin25__f444w_mag,COSMOS3D3878_lin25,COSMOS3D-3878,f444w_mag,24.4,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D3878_lin25__muv,COSMOS3D3878_lin25,COSMOS3D-3878,muv,-18.78,,,lower_limit,AB mag,limit,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D3878_lin25__beta_opt,COSMOS3D3878_lin25,COSMOS3D-3878,beta_opt,0.5,0.16,0.16,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D27974_lin25__log_mbh,COSMOS3D27974_lin25,COSMOS3D-27974,log_mbh,7.53,0.19,0.18,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D27974_lin25__broad_line_fwhm,COSMOS3D27974_lin25,COSMOS3D-27974,broad_line_fwhm,1947.0,127.0,136.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D27974_lin25__broad_line_luminosity,COSMOS3D27974_lin25,COSMOS3D-27974,broad_line_luminosity,14.34,0.63,0.73,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D27974_lin25__f444w_mag,COSMOS3D27974_lin25,COSMOS3D-27974,f444w_mag,23.48,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D27974_lin25__muv,COSMOS3D27974_lin25,COSMOS3D-27974,muv,-20.77,0.08,0.08,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D27974_lin25__beta_opt,COSMOS3D27974_lin25,COSMOS3D-27974,beta_opt,-1.69,0.05,0.05,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D24359_lin25__log_mbh,COSMOS3D24359_lin25,COSMOS3D-24359,log_mbh,7.58,0.39,0.35,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D24359_lin25__broad_line_fwhm,COSMOS3D24359_lin25,COSMOS3D-24359,broad_line_fwhm,2778.0,795.0,504.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D24359_lin25__broad_line_luminosity,COSMOS3D24359_lin25,COSMOS3D-24359,broad_line_luminosity,4.38,1.03,0.89,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D24359_lin25__f444w_mag,COSMOS3D24359_lin25,COSMOS3D-24359,f444w_mag,24.83,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D24359_lin25__muv,COSMOS3D24359_lin25,COSMOS3D-24359,muv,-18.24,,,lower_limit,AB mag,limit,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D24359_lin25__beta_opt,COSMOS3D24359_lin25,COSMOS3D-24359,beta_opt,1.32,0.19,0.19,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D20938_lin25__log_mbh,COSMOS3D20938_lin25,COSMOS3D-20938,log_mbh,8.09,0.45,0.38,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D20938_lin25__broad_line_fwhm,COSMOS3D20938_lin25,COSMOS3D-20938,broad_line_fwhm,3888.0,1372.0,680.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D20938_lin25__broad_line_luminosity,COSMOS3D20938_lin25,COSMOS3D-20938,broad_line_luminosity,9.34,3.62,1.78,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D20938_lin25__f444w_mag,COSMOS3D20938_lin25,COSMOS3D-20938,f444w_mag,24.56,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D20938_lin25__muv,COSMOS3D20938_lin25,COSMOS3D-20938,muv,-18.55,,,lower_limit,AB mag,limit,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D20938_lin25__beta_opt,COSMOS3D20938_lin25,COSMOS3D-20938,beta_opt,1.51,0.24,0.24,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D12739_lin25__log_mbh,COSMOS3D12739_lin25,COSMOS3D-12739,log_mbh,7.45,0.25,0.24,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D12739_lin25__broad_line_fwhm,COSMOS3D12739_lin25,COSMOS3D-12739,broad_line_fwhm,2170.0,284.0,233.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D12739_lin25__broad_line_luminosity,COSMOS3D12739_lin25,COSMOS3D-12739,broad_line_luminosity,6.71,0.74,0.75,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D12739_lin25__f444w_mag,COSMOS3D12739_lin25,COSMOS3D-12739,f444w_mag,24.8,0.02,0.02,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D12739_lin25__muv,COSMOS3D12739_lin25,COSMOS3D-12739,muv,-19.81,0.23,0.23,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D12739_lin25__beta_opt,COSMOS3D12739_lin25,COSMOS3D-12739,beta_opt,-0.78,0.16,0.16,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D25997_lin25__log_mbh,COSMOS3D25997_lin25,COSMOS3D-25997,log_mbh,6.86,0.25,0.23,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D25997_lin25__broad_line_fwhm,COSMOS3D25997_lin25,COSMOS3D-25997,broad_line_fwhm,1152.0,164.0,148.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D25997_lin25__broad_line_luminosity,COSMOS3D25997_lin25,COSMOS3D-25997,broad_line_luminosity,6.26,0.7,0.65,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D25997_lin25__f444w_mag,COSMOS3D25997_lin25,COSMOS3D-25997,f444w_mag,24.74,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D25997_lin25__muv,COSMOS3D25997_lin25,COSMOS3D-25997,muv,-18.91,0.2,0.2,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D25997_lin25__beta_opt,COSMOS3D25997_lin25,COSMOS3D-25997,beta_opt,0.93,0.15,0.15,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D16912_lin25__log_mbh,COSMOS3D16912_lin25,COSMOS3D-16912,log_mbh,6.83,0.28,0.27,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D16912_lin25__broad_line_fwhm,COSMOS3D16912_lin25,COSMOS3D-16912,broad_line_fwhm,1337.0,233.0,217.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D16912_lin25__broad_line_luminosity,COSMOS3D16912_lin25,COSMOS3D-16912,broad_line_luminosity,3.19,0.44,0.42,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D16912_lin25__f444w_mag,COSMOS3D16912_lin25,COSMOS3D-16912,f444w_mag,24.94,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D16912_lin25__muv,COSMOS3D16912_lin25,COSMOS3D-16912,muv,-18.59,0.28,0.28,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D16912_lin25__beta_opt,COSMOS3D16912_lin25,COSMOS3D-16912,beta_opt,0.88,0.09,0.09,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23915_lin25__log_mbh,COSMOS3D23915_lin25,COSMOS3D-23915,log_mbh,7.94,0.23,0.21,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23915_lin25__broad_line_fwhm,COSMOS3D23915_lin25,COSMOS3D-23915,broad_line_fwhm,2783.0,249.0,216.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23915_lin25__broad_line_luminosity,COSMOS3D23915_lin25,COSMOS3D-23915,broad_line_luminosity,20.13,1.74,1.68,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23915_lin25__f444w_mag,COSMOS3D23915_lin25,COSMOS3D-23915,f444w_mag,24.45,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23915_lin25__muv,COSMOS3D23915_lin25,COSMOS3D-23915,muv,-19.32,0.18,0.18,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23915_lin25__beta_opt,COSMOS3D23915_lin25,COSMOS3D-23915,beta_opt,-0.97,0.1,0.1,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D17455_lin25__log_mbh,COSMOS3D17455_lin25,COSMOS3D-17455,log_mbh,7.03,0.26,0.25,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D17455_lin25__broad_line_fwhm,COSMOS3D17455_lin25,COSMOS3D-17455,broad_line_fwhm,1240.0,160.0,170.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D17455_lin25__broad_line_luminosity,COSMOS3D17455_lin25,COSMOS3D-17455,broad_line_luminosity,9.63,1.54,1.25,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D17455_lin25__f444w_mag,COSMOS3D17455_lin25,COSMOS3D-17455,f444w_mag,24.48,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D17455_lin25__muv,COSMOS3D17455_lin25,COSMOS3D-17455,muv,-18.67,,,lower_limit,AB mag,limit,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D17455_lin25__beta_opt,COSMOS3D17455_lin25,COSMOS3D-17455,beta_opt,1.42,0.22,0.22,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23756_lin25__log_mbh,COSMOS3D23756_lin25,COSMOS3D-23756,log_mbh,6.99,0.25,0.24,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23756_lin25__broad_line_fwhm,COSMOS3D23756_lin25,COSMOS3D-23756,broad_line_fwhm,1434.0,174.0,192.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23756_lin25__broad_line_luminosity,COSMOS3D23756_lin25,COSMOS3D-23756,broad_line_luminosity,4.86,0.64,0.61,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23756_lin25__f444w_mag,COSMOS3D23756_lin25,COSMOS3D-23756,f444w_mag,25.0,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23756_lin25__muv,COSMOS3D23756_lin25,COSMOS3D-23756,muv,-18.46,0.3,0.3,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D23756_lin25__beta_opt,COSMOS3D23756_lin25,COSMOS3D-23756,beta_opt,1.5,0.13,0.13,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D19661_lin25__log_mbh,COSMOS3D19661_lin25,COSMOS3D-19661,log_mbh,8.12,0.29,0.27,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D19661_lin25__broad_line_fwhm,COSMOS3D19661_lin25,COSMOS3D-19661,broad_line_fwhm,3435.0,500.0,402.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D19661_lin25__broad_line_luminosity,COSMOS3D19661_lin25,COSMOS3D-19661,broad_line_luminosity,19.66,2.82,2.27,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D19661_lin25__f444w_mag,COSMOS3D19661_lin25,COSMOS3D-19661,f444w_mag,24.06,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D19661_lin25__muv,COSMOS3D19661_lin25,COSMOS3D-19661,muv,-19.62,0.3,0.3,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D19661_lin25__beta_opt,COSMOS3D19661_lin25,COSMOS3D-19661,beta_opt,0.14,0.1,0.1,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D18221_lin25__log_mbh,COSMOS3D18221_lin25,COSMOS3D-18221,log_mbh,8.07,0.26,0.25,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D18221_lin25__broad_line_fwhm,COSMOS3D18221_lin25,COSMOS3D-18221,broad_line_fwhm,2521.0,303.0,300.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D18221_lin25__broad_line_luminosity,COSMOS3D18221_lin25,COSMOS3D-18221,broad_line_luminosity,51.41,2.19,2.31,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D18221_lin25__f444w_mag,COSMOS3D18221_lin25,COSMOS3D-18221,f444w_mag,23.23,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D18221_lin25__muv,COSMOS3D18221_lin25,COSMOS3D-18221,muv,-20.51,0.18,0.18,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D18221_lin25__beta_opt,COSMOS3D18221_lin25,COSMOS3D-18221,beta_opt,0.96,0.08,0.08,detection,dimensionless,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D13852_lin25__log_mbh,COSMOS3D13852_lin25,COSMOS3D-13852,log_mbh,8.6,0.35,0.33,detection,log10(Msun),published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D13852_lin25__broad_line_fwhm,COSMOS3D13852_lin25,COSMOS3D-13852,broad_line_fwhm,4608.0,1660.0,1025.0,detection,km/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D13852_lin25__broad_line_luminosity,COSMOS3D13852_lin25,COSMOS3D-13852,broad_line_luminosity,17.69,3.53,3.19,detection,1e42 erg/s,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D13852_lin25__f444w_mag,COSMOS3D13852_lin25,COSMOS3D-13852,f444w_mag,23.64,0.01,0.01,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
v3-dataset-catalogue,COSMOS3D13852_lin25__muv,COSMOS3D13852_lin25,COSMOS3D-13852,muv,-20.33,0.2,0.2,detection,AB mag,published_asymmetric_or_symmetric,Table 1 (properties)
